src_file,t0,t1,label,dest_wav
KP013_WWS_B011_19.97-23.04.wav,1.000,3.000,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP013_WWS_B011_19.97-23.04_1.00-3.00.wav
KP013_WWS_B013_24.11-27.05.wav,0.000,2.000,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP013_WWS_B013_24.11-27.05_0.00-2.00.wav
KP013_WWS_B013_24.11-27.05.wav,0.500,2.500,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP013_WWS_B013_24.11-27.05_0.50-2.50.wav
KP017_WWS_1_B000_0.26-2.75.wav,0.000,2.000,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP017_WWS_1_B000_0.26-2.75_0.00-2.00.wav
KP017_WWS_1_B001_3.08-5.15.wav,0.000,2.000,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP017_WWS_1_B001_3.08-5.15_0.00-2.00.wav
KP017_WWS_1_B002_5.57-7.61.wav,0.000,2.000,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP017_WWS_1_B002_5.57-7.61_0.00-2.00.wav
KP017_WWS_1_B007_17.87-20.49.wav,0.000,2.000,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP017_WWS_1_B007_17.87-20.49_0.00-2.00.wav
KP017_WWS_1_B007_17.87-20.49.wav,0.500,2.500,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP017_WWS_1_B007_17.87-20.49_0.50-2.50.wav
KP017_WWS_1_B008_20.75-22.82.wav,0.000,2.000,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP017_WWS_1_B008_20.75-22.82_0.00-2.00.wav
KP017_WWS_1_B011_27.97-30.00.wav,0.000,2.000,Wheezing,/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Segments_2s_hop500ms/Wheezing/KP017_WWS_1_B011_27.97-30.00_0.00-2.00.wav
