src_file,t0,t1,label,best_overlap_sec,overlap_detail_json,dest_wav
KP017_WWS_1.wav,13.000,15.000,Wheezing,1.330,"{""Wheezing"": 1.33, ""Non-breathing"": 0.6699999999999999}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_13.00-15.00.wav
KP017_WWS_1.wav,13.500,15.500,Non-breathing,1.110,"{""Wheezing"": 0.8900000000000006, ""Non-breathing"": 1.1099999999999994}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP017_WWS_1_13.50-15.50.wav
KP017_WWS_1.wav,14.000,16.000,Non-breathing,1.110,"{""Wheezing"": 0.8900000000000006, ""Non-breathing"": 1.1099999999999994}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP017_WWS_1_14.00-16.00.wav
KP017_WWS_1.wav,14.500,16.500,Non-breathing,0.940,"{""Non-breathing"": 0.9399999999999995, ""Wheezing"": 1.0600000000000005}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP017_WWS_1_14.50-16.50.wav
KP017_WWS_1.wav,15.000,17.000,Wheezing,1.560,"{""Non-breathing"": 0.4399999999999995, ""Wheezing"": 1.5600000000000005}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_15.00-17.00.wav
KP017_WWS_1.wav,15.500,17.500,Wheezing,1.880,"{""Wheezing"": 1.879999999999999, ""Non-breathing"": 0.120000000000001}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_15.50-17.50.wav
KP017_WWS_1.wav,16.000,18.000,Wheezing,1.510,"{""Wheezing"": 1.509999999999998, ""Non-breathing"": 0.490000000000002}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_16.00-18.00.wav
KP017_WWS_1.wav,16.500,18.500,Wheezing,1.510,"{""Wheezing"": 1.509999999999998, ""Non-breathing"": 0.490000000000002}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_16.50-18.50.wav
KP017_WWS_1.wav,17.000,19.000,Wheezing,1.510,"{""Wheezing"": 1.509999999999998, ""Non-breathing"": 0.490000000000002}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_17.00-19.00.wav
KP017_WWS_1.wav,17.500,19.500,Wheezing,1.630,"{""Non-breathing"": 0.370000000000001, ""Wheezing"": 1.629999999999999}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_17.50-19.50.wav
KP017_WWS_1.wav,18.000,20.000,Wheezing,2.000,"{""Wheezing"": 2.0}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_18.00-20.00.wav
KP017_WWS_1.wav,18.500,20.500,Wheezing,1.990,"{""Wheezing"": 1.9899999999999984, ""Non-breathing"": 0.010000000000001563}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_18.50-20.50.wav
KP017_WWS_1.wav,19.000,21.000,Wheezing,1.740,"{""Wheezing"": 1.7399999999999984, ""Non-breathing"": 0.26000000000000156}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_19.00-21.00.wav
KP017_WWS_1.wav,19.500,21.500,Wheezing,1.740,"{""Wheezing"": 1.7399999999999984, ""Non-breathing"": 0.26000000000000156}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_19.50-21.50.wav
KP017_WWS_1.wav,20.000,22.000,Wheezing,1.740,"{""Wheezing"": 1.7399999999999984, ""Non-breathing"": 0.26000000000000156}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_20.00-22.00.wav
KP017_WWS_1.wav,20.500,22.500,Wheezing,1.750,"{""Non-breathing"": 0.25, ""Wheezing"": 1.75}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_20.50-22.50.wav
KP017_WWS_1.wav,21.000,23.000,Wheezing,1.820,"{""Wheezing"": 1.8200000000000003, ""Non-breathing"": 0.17999999999999972}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_21.00-23.00.wav
KP017_WWS_1.wav,21.500,23.500,Wheezing,1.480,"{""Wheezing"": 1.4800000000000004, ""Non-breathing"": 0.5199999999999996}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_21.50-23.50.wav
KP017_WWS_1.wav,22.000,24.000,Wheezing,1.480,"{""Wheezing"": 1.4800000000000004, ""Non-breathing"": 0.5199999999999996}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_22.00-24.00.wav
KP017_WWS_1.wav,22.500,24.500,Wheezing,1.480,"{""Wheezing"": 1.4800000000000004, ""Non-breathing"": 0.5199999999999996}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_22.50-24.50.wav
KP017_WWS_1.wav,23.000,25.000,Wheezing,1.320,"{""Non-breathing"": 0.6799999999999997, ""Wheezing"": 1.3200000000000003}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_23.00-25.00.wav
KP017_WWS_1.wav,23.500,25.500,Non-breathing,0.750,"{""Wheezing"": 1.25, ""Non-breathing"": 0.75}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP017_WWS_1_23.50-25.50.wav
KP017_WWS_1.wav,24.000,26.000,Non-breathing,0.750,"{""Wheezing"": 1.25, ""Non-breathing"": 0.75}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP017_WWS_1_24.00-26.00.wav
KP017_WWS_1.wav,24.500,26.500,Non-breathing,0.750,"{""Wheezing"": 1.25, ""Non-breathing"": 0.75}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP017_WWS_1_24.50-26.50.wav
KP017_WWS_1.wav,25.000,27.000,Wheezing,1.590,"{""Non-breathing"": 0.41000000000000014, ""Wheezing"": 1.5899999999999999}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_25.00-27.00.wav
KP017_WWS_1.wav,25.500,27.500,Wheezing,1.520,"{""Wheezing"": 1.5199999999999996, ""Non-breathing"": 0.4800000000000004}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_25.50-27.50.wav
KP017_WWS_1.wav,26.000,28.000,Non-breathing,0.950,"{""Wheezing"": 1.0500000000000007, ""Non-breathing"": 0.9499999999999993}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP017_WWS_1_26.00-28.00.wav
KP017_WWS_1.wav,26.500,28.500,Non-breathing,0.950,"{""Wheezing"": 1.0500000000000007, ""Non-breathing"": 0.9499999999999993}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP017_WWS_1_26.50-28.50.wav
KP017_WWS_1.wav,27.000,29.000,Non-breathing,0.950,"{""Wheezing"": 1.0500000000000007, ""Non-breathing"": 0.9499999999999993}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP017_WWS_1_27.00-29.00.wav
KP017_WWS_1.wav,27.500,29.500,Wheezing,1.530,"{""Non-breathing"": 0.46999999999999886, ""Wheezing"": 1.5300000000000011}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_27.50-29.50.wav
KP017_WWS_1.wav,28.000,30.000,Wheezing,2.000,"{""Wheezing"": 2.0}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_28.00-30.00.wav
KP017_WWS_1.wav,28.500,30.500,Wheezing,1.500,"{""Wheezing"": 1.5}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP017_WWS_1_28.50-30.50.wav
KP017_WWS_1.wav,29.000,31.000,Non-breathing,0.000,"{""Wheezing"": 1.0}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP017_WWS_1_29.00-31.00.wav
KP017_WWS_1.wav,29.500,31.500,Non-breathing,0.000,"{""Wheezing"": 0.5}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Nonbreathing_window/KP017_WWS_1_29.50-31.50.wav
KP020_WWS_1.wav,0.000,2.000,Wheezing,1.490,"{""Non-breathing"": 0.51, ""Wheezing"": 1.49}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_0.00-2.00.wav
KP020_WWS_1.wav,0.500,2.500,Wheezing,1.940,"{""Wheezing"": 1.94, ""Non-breathing"": 0.06000000000000005}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_0.50-2.50.wav
KP020_WWS_1.wav,1.000,3.000,Wheezing,1.940,"{""Wheezing"": 1.94, ""Non-breathing"": 0.06000000000000005}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_1.00-3.00.wav
KP020_WWS_1.wav,1.500,3.500,Wheezing,1.940,"{""Wheezing"": 1.94, ""Non-breathing"": 0.06000000000000005}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_1.50-3.50.wav
KP020_WWS_1.wav,2.000,4.000,Wheezing,1.910,"{""Wheezing"": 1.9099999999999997, ""Non-breathing"": 0.0900000000000003}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_2.00-4.00.wav
KP020_WWS_1.wav,2.500,4.500,Wheezing,1.910,"{""Wheezing"": 1.9099999999999997, ""Non-breathing"": 0.0900000000000003}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_2.50-4.50.wav
KP020_WWS_1.wav,3.000,5.000,Wheezing,1.910,"{""Wheezing"": 1.9099999999999997, ""Non-breathing"": 0.0900000000000003}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_3.00-5.00.wav
KP020_WWS_1.wav,3.500,5.500,Wheezing,1.860,"{""Wheezing"": 1.8599999999999999, ""Non-breathing"": 0.14000000000000012}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_3.50-5.50.wav
KP020_WWS_1.wav,4.000,6.000,Wheezing,1.950,"{""Wheezing"": 1.9500000000000002, ""Non-breathing"": 0.04999999999999982}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_4.00-6.00.wav
KP020_WWS_1.wav,4.500,6.500,Wheezing,1.950,"{""Wheezing"": 1.9500000000000002, ""Non-breathing"": 0.04999999999999982}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_4.50-6.50.wav
KP020_WWS_1.wav,5.000,7.000,Wheezing,1.820,"{""Wheezing"": 1.8199999999999994, ""Non-breathing"": 0.1800000000000006}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_5.00-7.00.wav
KP020_WWS_1.wav,5.500,7.500,Wheezing,1.870,"{""Wheezing"": 1.8699999999999992, ""Non-breathing"": 0.13000000000000078}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_5.50-7.50.wav
KP020_WWS_1.wav,6.000,8.000,Wheezing,1.870,"{""Wheezing"": 1.8699999999999992, ""Non-breathing"": 0.13000000000000078}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_6.00-8.00.wav
KP020_WWS_1.wav,6.500,8.500,Wheezing,1.810,"{""Wheezing"": 1.8099999999999987, ""Non-breathing"": 0.19000000000000128}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_6.50-8.50.wav
KP020_WWS_1.wav,7.000,9.000,Wheezing,1.900,"{""Wheezing"": 1.9000000000000004, ""Non-breathing"": 0.09999999999999964}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_7.00-9.00.wav
KP020_WWS_1.wav,7.500,9.500,Wheezing,1.900,"{""Wheezing"": 1.9000000000000004, ""Non-breathing"": 0.09999999999999964}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_7.50-9.50.wav
KP020_WWS_1.wav,8.000,10.000,Wheezing,1.810,"{""Wheezing"": 1.8100000000000005, ""Non-breathing"": 0.1899999999999995}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_8.00-10.00.wav
KP020_WWS_1.wav,8.500,10.500,Wheezing,1.470,"{""Non-breathing"": 0.5299999999999994, ""Wheezing"": 1.4700000000000006}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_8.50-10.50.wav
KP020_WWS_1.wav,9.000,11.000,Wheezing,1.510,"{""Wheezing"": 1.5099999999999998, ""Non-breathing"": 0.4900000000000002}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_9.00-11.00.wav
KP020_WWS_1.wav,9.500,11.500,Wheezing,1.510,"{""Wheezing"": 1.5099999999999998, ""Non-breathing"": 0.4900000000000002}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_9.50-11.50.wav
KP020_WWS_1.wav,10.000,12.000,Wheezing,1.540,"{""Non-breathing"": 0.46000000000000085, ""Wheezing"": 1.5399999999999991}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_10.00-12.00.wav
KP020_WWS_1.wav,10.500,12.500,Wheezing,1.940,"{""Wheezing"": 1.9399999999999995, ""Non-breathing"": 0.0600000000000005}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_10.50-12.50.wav
KP020_WWS_1.wav,11.000,13.000,Wheezing,1.940,"{""Wheezing"": 1.9399999999999995, ""Non-breathing"": 0.0600000000000005}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_11.00-13.00.wav
KP020_WWS_1.wav,11.500,13.500,Wheezing,1.780,"{""Wheezing"": 1.7799999999999994, ""Non-breathing"": 0.22000000000000064}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_11.50-13.50.wav
KP020_WWS_1.wav,12.000,14.000,Wheezing,1.840,"{""Wheezing"": 1.8399999999999999, ""Non-breathing"": 0.16000000000000014}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_12.00-14.00.wav
KP020_WWS_1.wav,12.500,14.500,Wheezing,1.840,"{""Wheezing"": 1.8399999999999999, ""Non-breathing"": 0.16000000000000014}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_12.50-14.50.wav
KP020_WWS_1.wav,13.000,15.000,Wheezing,1.680,"{""Wheezing"": 1.6799999999999997, ""Non-breathing"": 0.3200000000000003}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_13.00-15.00.wav
KP020_WWS_1.wav,13.500,15.500,Wheezing,1.840,"{""Wheezing"": 1.8399999999999999, ""Non-breathing"": 0.16000000000000014}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_13.50-15.50.wav
KP020_WWS_1.wav,14.000,16.000,Wheezing,1.840,"{""Wheezing"": 1.8399999999999999, ""Non-breathing"": 0.16000000000000014}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_14.00-16.00.wav
KP020_WWS_1.wav,14.500,16.500,Wheezing,1.680,"{""Wheezing"": 1.6799999999999997, ""Non-breathing"": 0.3200000000000003}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_14.50-16.50.wav
KP020_WWS_1.wav,15.000,17.000,Wheezing,1.840,"{""Wheezing"": 1.8399999999999999, ""Non-breathing"": 0.16000000000000014}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_15.00-17.00.wav
KP020_WWS_1.wav,15.500,17.500,Wheezing,1.830,"{""Wheezing"": 1.8299999999999983, ""Non-breathing"": 0.1700000000000017}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_15.50-17.50.wav
KP020_WWS_1.wav,16.000,18.000,Wheezing,1.810,"{""Wheezing"": 1.8099999999999987, ""Non-breathing"": 0.19000000000000128}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_16.00-18.00.wav
KP020_WWS_1.wav,16.500,18.500,Wheezing,1.970,"{""Wheezing"": 1.9699999999999989, ""Non-breathing"": 0.030000000000001137}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_16.50-18.50.wav
KP020_WWS_1.wav,17.000,19.000,Wheezing,1.770,"{""Wheezing"": 1.7699999999999996, ""Non-breathing"": 0.23000000000000043}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_17.00-19.00.wav
KP020_WWS_1.wav,17.500,19.500,Wheezing,1.720,"{""Non-breathing"": 0.2799999999999976, ""Wheezing"": 1.7200000000000024}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_17.50-19.50.wav
KP020_WWS_1.wav,18.000,20.000,Wheezing,1.740,"{""Wheezing"": 1.740000000000002, ""Non-breathing"": 0.259999999999998}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_18.00-20.00.wav
KP020_WWS_1.wav,18.500,20.500,Wheezing,1.580,"{""Wheezing"": 1.5800000000000018, ""Non-breathing"": 0.41999999999999815}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_18.50-20.50.wav
KP020_WWS_1.wav,19.000,21.000,Wheezing,1.740,"{""Non-breathing"": 0.259999999999998, ""Wheezing"": 1.740000000000002}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_19.00-21.00.wav
KP020_WWS_1.wav,19.500,21.500,Wheezing,1.800,"{""Wheezing"": 1.8000000000000007, ""Non-breathing"": 0.1999999999999993}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_19.50-21.50.wav
KP020_WWS_1.wav,20.000,22.000,Wheezing,1.650,"{""Wheezing"": 1.6500000000000021, ""Non-breathing"": 0.34999999999999787}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_20.00-22.00.wav
KP020_WWS_1.wav,20.500,22.500,Wheezing,1.740,"{""Non-breathing"": 0.259999999999998, ""Wheezing"": 1.740000000000002}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_20.50-22.50.wav
KP020_WWS_1.wav,21.000,23.000,Wheezing,1.780,"{""Wheezing"": 1.7800000000000011, ""Non-breathing"": 0.21999999999999886}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_21.00-23.00.wav
KP020_WWS_1.wav,21.500,23.500,Wheezing,1.770,"{""Wheezing"": 1.7699999999999996, ""Non-breathing"": 0.23000000000000043}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_21.50-23.50.wav
KP020_WWS_1.wav,22.000,24.000,Wheezing,1.840,"{""Non-breathing"": 0.16000000000000014, ""Wheezing"": 1.8399999999999999}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_22.00-24.00.wav
KP020_WWS_1.wav,22.500,24.500,Wheezing,1.910,"{""Wheezing"": 1.9100000000000001, ""Non-breathing"": 0.08999999999999986}",/Users/yunhwang/Desktop/Stethoscope_Project/Deployment/1 Final Pipeline/2 Model Training with Replayed Sound/Output/Augmented_Windows_by_Coverage/Wheezing_window/KP020_WWS_1_22.50-24.50.wav
